Timestamp,Text,Sentiment
5/10/2020 8:43,"@lavalampbamboo Tenet at the Canada Water Odeon- which is open and not a million miles away from you... It really did feel safe if you wanted to go, but as ever YMMV on feeling safe atm!", Neutral

5/10/2020 8:43,#BoxOffice As of 04/October/2020 https://t.co/z8gyk1hHVU Date: As of 27/September/2020 1 Tenet $3.4M 2 The New Mutants $1.1M 3 Unhinged $1.0M 4 Star Wars: Episode V – The Empire Strikes Back $908.0k 5 Infidel $745.0k More Boxoffice result Opening this week Billy the Kid Jiang Z…, Neutral

5/10/2020 8:42,@havershambles What parent is taking their kids to see Soul or Croods 2 when they won’t go themselves?  Tenet doing $300 million heading to $350m total worldwide is not “building things moving forward.” It’s a failed experiment. Same with fantasy , Neutral

5/10/2020 8:42,Does it mean all the nino fans are tenet fans 🤣🤣🤣, Neutral

5/10/2020 8:42,"@cineworld Really sad news. Cineworld is one of my favourite and most visited cinema chains. I feel so sorry for those who may lose their jobs. Also not entirely surprised. This was my Tenet showing last week at local Cineworld. Just us there, took these ", Neutral

5/10/2020 8:40,When is Tenet releasing in India, Neutral

5/10/2020 8:40,@Variety @RPAustralia Getting tired of this take. Whoever wrote this article is either an idiot or fail to realize that theaters are not on full capacity and lots more would like to see Tenet but would rather not risk getting infected., Neutral

5/10/2020 8:39,#ReturntoRegal my son Dublin and I at #TENET at regal cinemas in Kingston MA https://t.co/vPKEaInCoN, Neutral

5/10/2020 8:32,@JFennellAuthor Tenet - last one before that was ... Knives out., Neutral

5/10/2020 8:32,"Number of admissions for #TENET in #Japan crossed 1M people. To celebrate the milestone, theatres will distribute 13 official TENET Cards, including 1 visual exclusive for Japan, starting on OCT 10, when the #ChristopherNolan’s flick starts its 4th weekend at the local #BoxOffice https://t.co/Xeh5HdJSZI", Neutral

5/10/2020 8:32,@RandomArnab How's tenet, Neutral

5/10/2020 8:30,"What frustrating is Bond could easily get £500,000,000 if released in November, look at how relatively well Tenet did given the circumstances, like how is that not enough, even if you do a staggered release like Tenet, these film companies have money to the tone.. We have none 😡", Neutral

5/10/2020 8:29,"@MurrellDan Hi. For Charts: At my theater this weekend Hocus Pocus was $5 for all shows while Tenet was full price &amp; had premium surcharges.  Given the difference, can you tell if more people actually went to see Hocus?  You're better at numbers crunc", Neutral

5/10/2020 8:26,Ludwig Goransson || TENET || Full Expanded Tenet Soundtrack || 432.001Hz... https://t.co/VavpSv8Y9f 출처 @YouTube, Neutral

5/10/2020 8:25,Looks like when I went to see Tenet a month ago that'll be the one and only time in almost 2 years now., Neutral

5/10/2020 8:23,Woke up remembering how amazing Tenet is, Positive

5/10/2020 8:19,tenet on the brain, Positive

5/10/2020 8:19,@simonbrew I went to see Tenet at the IMAX. It was packed. I don't understand why studios are not releasing their films? Releasing a Marvel or Bond film right now would bring the people out and the money in. Tenet was never going to be the film to do it. , Negative

5/10/2020 8:15,@mellyfratelli @ODEONCinemas I worry when people stop watching Tenet. That said we are watching St Maud in Thursday and I see 20 seats have sold so far., Neutral

5/10/2020 8:14,Tenet tops the domestic box office yet again with just $2.7 million as the global haul surpasses $300 million https://t.co/0sCwURrpHr, Neutral

5/10/2020 8:12,"@xandvt This film could have run all the way through to Christmas, because it's accessible (unlike Tenet, which did ok!). Interesting that folk cram themselves into pubs, but won't go to a  cinema 🤔", Negative

5/10/2020 8:10,Our new Monday fit 😍  Pair the exclusive Nicce Axiom Reflective Panel Overhead Hoodie &amp; Tenet Fleece Cargo Pant with the Finess Chest Rig 📲 https://t.co/V7VyeYZ6j2 https://t.co/lEbLF1X8DL, Neutral

5/10/2020 8:09,@calvinhunter75 @robbiereviews when I saw the trailers before tenet I was like WOOF CINEMA IS BACK I DON’T CARE IF THESE FILMS ARE TERRIBLE and now I’m mmmmm just mournfully looking at the listings to the Beckenham Odeon thinking your are not staying , Neutral

5/10/2020 8:09,Why's everyone *only* blaming Bond for the #cineworld closure? All the studios are to blame. Especially #Disney delaying all their 2020 releases and moving #Mulan to #DisneyPlus. At least #WarnerBros went ahead with #Tenet., Neutral

5/10/2020 8:08,"@strangetruther @GeraldKutney So it is ""just opinion"" that CO2 is opaque to certain infrared bandwidths? It can be tested? It is ""just opinion"" that seasonal patterns, wind and ocean currents have changed as predicted? Name one core tenet of AGW that is """, Neutral

5/10/2020 8:06,"It’s Monday! Cheap tickets ALL DAY 🙌   What’s on: Tenet 11.00, 3.00 La Haine 12.30, (6.15 sold out) Miss Juneteenth 2.15, 9.00 Rocks 4.30, (6.45 sold out) Memories of Murder (8.30 sold out)  https://t.co/ZmbJHUIyuo https://t.co/x2IJiyu94W", Neutral

5/10/2020 8:06,@JFennellAuthor I went to see Tenet on a Monday afternoon., Neutral

5/10/2020 8:04,Cineworld on Wednesday will be more sombre than usual I imagine. Heart goes out to the staff. Not surprising as almost every screening I’ve been to has had no more than a handful of people. #Tenet #BillandTed3 #NewMutants #Unhinged #Savage #Schemers and #Akira (I hope)., Neutral

5/10/2020 8:04,So is Tenet just 2 hours of inverse kinematics porn https://t.co/AtnyYctjHA, Negative

5/10/2020 8:01,Everybody planting to their senate Everybody paves a bum of tenet And some surreal throws Everybody knows, Neutral

5/10/2020 8:01,don't think feel #TENET https://t.co/yYrrjvwpx8, Neutral

5/10/2020 8:01,"@TheEggman64 Capitalism at its worse. TENET released and people went to see it, it was fantastic too. Even Bill and Ted Face the Music had a decent release. Bond wants to release to a fan fair of massive audience and be the saviour of cinema the reality i", Positive

5/10/2020 8:00,"It's another Picturehouse Happy Mondays! You can catch drama 23 Walks, Ron Howard's documentary Rebuilding Paradise, Bong Joon-ho's crime thriller Memories Of Murder or Christopher Nolan's labrynthine Tenet.  All tickets are just £7.90/£5.90 for members: https://t.co/NgXz3Boiw8 https://t.co/RtID9EHHX9", Neutral

5/10/2020 8:00,Christopher Nolan’s ‘Tenet’ tops USD 300 million globally  https://t.co/SWTjTjH0Pa, Neutral

5/10/2020 8:00,"Now it’s official. #Regal Owner #Cineworld just confirmed this morning that they are shutting down their U.S. &amp; U.K. operations, starting on OCT 8. That means: 45.000 employees in redundancy for a undetermined period. No #BoxOffice recovery for a while. More Bad news for #TENET https://t.co/CJdd4eOf5Y", Neutral

5/10/2020 7:59,Might book my ticket to see tenet on Wednesday night.... I know that theatre is going to be tumbleweeds https://t.co/OCMHF0LTtE, Neutral

5/10/2020 7:59,@awarmann Our Odeon has reduced to 4 days a week now. When folk tire of watching Tenet that may be it., Neutral

5/10/2020 7:57,My only wish is to completely forget Tenet so I can discover it again https://t.co/1HCoQZBkLU, Positive

5/10/2020 7:57,"#ChristopherNolan filmed #TENET utilizing a mixture of IMAX® and 70mm film to bring the story to the screen.  Release in INDIA ahead,  as #Unlock5 suggests the theaters may open from Oct 15th. https://t.co/pXY1JCgnO1", Neutral

5/10/2020 7:56,Someone said that #tenet was just a parody that Nolan did of his own work and I’ve haven’t found peace since., Neutral

5/10/2020 7:55,Tenet is a terrible film. 💩, Negative

5/10/2020 7:55,"Android Authority: ""Tenet has hit the $45M domestic mark ahead of the expected mass theater shutdowns. https://t.co/z2QeWLlBHG https://t.co/wh7waDkzRx"" #AndroidAuth #AndroidAuthority #tech $tech #technology #technews #news $news #technologynews", Neutral

5/10/2020 7:55,"Android Authority: ""Tenet has hit the $45M domestic mark ahead of the expected mass theater shutdowns. https://t.co/OOhejH263O"" #AndroidAuth #AndroidAuthority #tech $tech #technology #technews #news $news #technologynews", Neutral

5/10/2020 7:54,"POTUS condition, voter registration deadline, St Pete in next phase, supplies to ISS, SCOTUS fall term, masks and CO2, 'Tenet' $ mark, PSC  on disconnections, maximize your savings, fast food not fast, K9 good neighbor plus @Buccaneers win and Rays start the ALDS series!!!!", Neutral

5/10/2020 7:53,"@JentoInfinity TENET. I came in without knowing what it was about, and came out the same way", Negative

5/10/2020 7:53,"@grandmaofanange @stuckathomemom @Marina_Sirtis lived in communities that practiced voluntary charity rather than mandatory socialism.  This is why Pope Leo XIII said, “the main tenet of socialism, [the] community of goods, must be utterly rejected.”", Neutral

5/10/2020 7:52,"1/2. Since Cinemas have opened I've seen Tenet, Pinocchio @Everymancinema, Unhinged at Vue, Three old films at film club screenings, Babyteeth at Cineworld, Les Miserables, The Roads Not Taken, Rocks, Real, Miss Juneteenth all @HOME_mcr. All felt perfectly safe. #lovecinemas", Neutral

5/10/2020 7:47,10% of the movies make 90% of the money. Cinema's never been so unhealthy.   Yes but Tenet made $45million in US. When it should have made $300. That's what's spooked the studios.   #r4today, Neutral

5/10/2020 7:47,@nuddypants It's a bit sad when James Bond is too scared to appear in the cinema. It's not sending out the right message is it ? Looking forward to Tenet at last anyway., Neutral

5/10/2020 7:44,"‘Tenet’ Tops $300 Million Globally, but Domestic Box Office Is in Crisis Mode https://t.co/dSV21ZtKtF https://t.co/9hn4IHPCbN", Neutral

5/10/2020 7:43,"The trouble is Christopher Nolan's Tenet was viewed as the big test: it made a solid amount of cash in the UK but, crucially, not in the US.   Studios want similar release dates around the world to stop piracy and don't want to move until the American market is back.", Neutral

5/10/2020 7:43,@wifeinspace I wouldn't pay £30 to watch Tenet when 2 of us can normally see a movie for £15 tops, Neutral

5/10/2020 7:40,"Tenet has done far more damage to theatrical distribution as the sole tentpole release as of late compared to what Christopher Nolan had in mind, but I just think it's especially depressing how said industry relies on these big budget tentpoles to thrive.", Negative

5/10/2020 7:39,"Christopher Nolan’s idiotic insistence that #Tenet open in US theaters in September not only incinerated WB’s money, but the theater’s money too! https://t.co/gKtBZOpRdg", Neutral

5/10/2020 7:38,Tenet’s John David Washington Opens Up About Potentially Playing A Marvel Or DC Superhero Role https://t.co/2rGjBNVsXQ, Neutral

5/10/2020 7:37,"She would never vote for Trump. Eyes deceive, and so do ears. So I might be inclined to agree. And Karl Marx thanked Ben Franklin for the central tenet of Marxism, Labor theory of Value, https://t.co/jK2v2OCyBw https://t.co/7jt6AMDpEg", Neutral

5/10/2020 7:36,"@MarcusRashford True, most of us were so disappointed last night and I understand how horrible you must have felt. ""What's happened, happened."" not like in Tenet that you can go back and change things for better. You can do that in the next game. Until th", Neutral

5/10/2020 7:36,@BigTallLoud @cineworld Yeah Tenet was dog 💩, Negative

5/10/2020 7:35,Guys please see Tenet idc how you do it just go and see it please I need more people in my life to talk to about this PLEASE, Positive

5/10/2020 7:34,"Tenet, while marketed as a great escape, is a movie so tangled up in itself that it turned out to be as joyless an experience as the very prospect of going to see a movie during COVID.  For more industry related information, visit https://t.co/M6tyEjnDQW  https://t.co/32IWd6c8Iu", Neutral

5/10/2020 7:34,the only human we are absolutely certain has actually seen Tenet is Tom Cruise, Neutral

5/10/2020 7:31,Why ‘Tenet’ Was the Wrong Movie at the Wrong Time (Column) https://t.co/2LEG2B8qHx, Negative

5/10/2020 7:30,My September film viewing stats are rather sad. 👽 best 1st viewing - The Vast of Night 😱 best rewatch - Vertigo 🕰 best rewatch of something I watched the week before - Tenet 🎩 best fun - Enola Holmes 🥃 best costumes - The Gentlemen 👑 Best R-Patz cameo - The King https://t.co/Blh5MCZnyo, Neutral

5/10/2020 7:30,"I don't understand why they don't release the new Bond film (and Tenet and Dune and the rest) on streaming services this year. They'd make a  bomb. And then, when this is all over in about three years' time, they can re-release them in the bloody cinema and make even more money.", Neutral

5/10/2020 7:29,@NinaWarhurst @BBCBreakfast Went to see #TENET —the cinema was pretty empty. I can understand why Producers are not releasing films., Neutral

5/10/2020 7:28,Thinking about Neil Tenet 👁👄👁, Neutral

5/10/2020 7:28,"Was able catch #Tenet here in #IMAX Singapore.  Tenet is wacky, but I wish it was subtitled because there was so much dialogue that was rather muffled. Apart from the plot, felt it was rather unremarkable. No dizzying shot, no moments of brilliant acting.", Negative

5/10/2020 7:27,"@trenodin ever since seeing the lighthouse &amp; tenet, my opinion pattinson has grown tremendously, i’m actually not afraid he’ll do a bad job as joker", Neutral

5/10/2020 7:27,"@random_tangent Yeahhhhhhh, it’s such a crapshoot here. I usually only watch things at my  theater or at the Drafthouse or the Egyptian but hahahaha that was so many eons ago. I was so tempted to try to watch Tenet nearby this weekend and didn’t want ", Neutral

5/10/2020 7:27,"@psmith ha! I feel sad about it, I never really got a handle on the Beckenham Odeon’s safety procedures when I saw Tenet (there were only three people in the audience, I was the only one who wore a mask though), but I enjoyed ‘being in a cinema’ in ", Neutral

5/10/2020 7:26,More Detail:--- https://t.co/wcoRGHOJHr https://t.co/BxUuRu9vrl, Neutral

5/10/2020 7:24,"Went to the cinema to see Tenet last night. As if the film weren’t convoluted enough, simply the experience of attending a Covid era movie theatre felt like a parallel universe. 1/2", Negative

5/10/2020 7:21,"Film 118 Tenet. I’m late to the Tenet party, but I quite like it. JD Washington was compelling and Pattinson gave me hope for his Batman. Thoroughly enjoyable as long as I don’t try and think too hard  about how exactly it worked. Ignorance is our (my) ammunition. https://t.co/jm5ihJWWWy", Positive

5/10/2020 7:21,Wanna watch #Tenet 🎞📽  #TenetMovie #TENETFilm #ChristopherNolan, Positive

5/10/2020 7:19,"@ErickWeber @ERCboxoffice @Variety Studios didn't really have much of a choice. It was either release the""good stuff"" to theaters (half of which aren't open, the other half are nearly deserted), or keep pushing back release dates indefinitely. ""Tenet"" tau", Neutral

5/10/2020 7:19,@Angelinahhhhhh It just sucks that after Tenet is done there's nothing to look forward to cause Black Widow &amp; No Time To Die have been pushed to next year and I'm pretty sure the same thing will happen to Dune &amp; Wonder Woman 1984, Neutral

5/10/2020 7:19,Tenet Reaches $45M Domestic Take Ahead of Expected Mass Theater Shutdowns - https://t.co/hUq89jWAoA, Neutral

5/10/2020 7:18,"@PoopRaven They are probably losing a shit tonne of £, I have been numerous times since they re-opened and it is super quiet. They have been playing the same films for weeks, the only ""big"" release really was Tenet. The rest have been fairly smaller rele", Neutral

5/10/2020 7:18,@tfpdl Is Tenet on your website yet???, Neutral

5/10/2020 7:17,The man with the chequebook was Ge0rge Tenet of the C1A https://t.co/NW5rfEto46, Neutral

5/10/2020 7:17,I hope this whole outcry over No Time To Die will make Disney keep their late November slot for Soul. Soul is a more accessible film for families than Tenet so I'm fairly sure during these times Soul will make a hell of a lot more money than Tenet. Tenet isn't the film for ⬇️, Neutral

5/10/2020 7:14,"@RoseArcadia @therealcliffyb @zsemotive Well I haven’t seen Tenet yet, but thos other films were just good 🤷🏽‍♂️", Neutral

5/10/2020 7:13,"Now it’s official. #Regal Owner #Cineworld just confirmed this morning that they are shutting down their U.S. &amp; U.K. operations, starting on OCT 8. That means: 45.000 employees in redundancy for a undetermined period. No #BoxOffice recovery for a while. More Bad news for #TENET. https://t.co/F9HDR3xZ1p", Neutral

5/10/2020 7:12,"Box Office: ‘Tenet’ Crosses $300M Worldwide, Soft Drops Continue as Domestic Reaches $45M, Theaters In Crisis https://t.co/cT0tX47C7f", Neutral

5/10/2020 7:12,"Box Office: ‘Tenet’ Crosses $300M Worldwide, Soft Drops Continue as Domestic Reaches $45M, Theaters In Crisis https://t.co/IPENWkTgZB", Neutral

5/10/2020 7:11,@TheDenofSpiders this same guy also rated Tenet 0.5/5 lmao, Neutral

5/10/2020 7:11,"Palindrome it was. With all safety measures, finally cracked TENET. A piece of art that requires you to devote yourself within and understand the masterpiece. Must watch @TENETFilm @Chris_Nolann @wbpictures @CineplexMovies  The music just blown away @ludwiggoransson 🤩 https://t.co/JOFlgcHWdK", Positive

5/10/2020 7:11,"Weekend Box Office: ‘Tenet’ Passes $300M Globally, Struggles to Pass $50M at Home https://t.co/Mcgy2dtPYc", Neutral

5/10/2020 7:10,Tenet Reaches $45M Domestic Take Ahead of Expected Mass Theater Shutdowns https://t.co/jUvHxdogwE, Neutral

5/10/2020 7:10,#Entertainment ‘Tenet’ tops $300 million globally https://t.co/D4DNeqtqYb https://t.co/3RYp788ZFp, Neutral

5/10/2020 7:09,Looks like all the Regal Cinemas are closing in the US. At least the last movie I got to see was Tenet. And it was good too! It's a sad day to see theaters closing yet again.😔 My heart goes out to all of those affected.💜 #regalcinemas #sad, Neutral

5/10/2020 7:07,when you see TENET for the first time https://t.co/kyuSROVhs0 @YouTubeより, Neutral

5/10/2020 7:07,Like Nolan really crashed an old 747 plane into a warehouse for that scene in tenet no bullshit he crashed it and seeing the movie after finding that out you look at the scene and realize holy shit he really did that, Neutral

5/10/2020 7:05,@Susan_Hennessey You were right to write that piece. Many of us have observed this slow moving train wreck...the cancerous infection of partisanship into an area that is supposed to protect and advocate for impartiality. Of the 8 juries I have served on.., Neutral

5/10/2020 7:04,"@NqanaweLIVE go ahead &amp; give us that Tenet review. I freed myself &amp; watched it two days in a row.  Stuck doing shit I hate but this gem from that scene where Neil introduces the Protagonist to Mahir is keeping me alive. That scene is so delicious,", Neutral

5/10/2020 7:04,Tenet is King Crimson the movie, Positive

5/10/2020 7:03,"No, they saw the actual box office for Tenet and decided the saving cinema headlines weren't worth losing money too. https://t.co/3q3YcsgZfj", Neutral

5/10/2020 7:03,Why ‘Tenet’ Was the Wrong Movie at the Wrong Time (Column) https://t.co/JSxmFnlDOi via @variety, Neutral

5/10/2020 7:02,Christopher Nolan's Tenet crosses $300 million globally!! https://t.co/SJGWWDzZtK, Neutral

5/10/2020 7:01,I love going to to the movies.  I will see #Tenet as often as I can. This truly makes me sad. I tire of politically motivated movies but I love the experience of watching a movie in the theatre. We all need it.  Please do what you can to support your local movie theater. https://t.co/wqmJrbQryf, Positive

5/10/2020 7:00,Cineworld closures 'not a decision we made lightly'. Enjoyed my crazy 4DX viewing of #Tenet *so much* at ⁦the lovely ⁦@cineworld⁩ in ⁦@RushdenLakesSC⁩ on Saturday that I’m particularly sad to hear this.  https://t.co/bpUiK90LYn, Neutral

5/10/2020 7:00,"@BBCNews The studios slow release of new films has forced this. In Norwich this week  La Haine, Memories of Murder, Tenet, After we Collide, New Mutants, unhinged &amp; onwards have made up 75% of screen time since August. There are no new films for me to", Neutral

5/10/2020 6:59,"@empiremagazine Utter crap. If they studios don't start releasing their films with lower expectancy, there won't be any cinemas left. They are looking at Tenet and panicking, yet when it comes down to it, it just was too inaccessible for the mainstream au", Neutral

5/10/2020 6:58,My dad and I went to movie see Tenet at Wallis cinemas Mt Barker. It was good. This is first time today for while over last time in last January see My spy. #tenet #tenetmovie #robertpattinson #movie #action #film https://t.co/IqR5lM2BA7, Positive

5/10/2020 6:53,"I do wonder, given it hasn’t been released in a bunch of places, whether Tenet will make it out for a pre-Christmas home release?", Neutral

5/10/2020 6:50,Robert Pattinson in Tenet was too hot https://t.co/UTa2ps9hJz, Neutral

5/10/2020 6:50,"@KermodeMovie I’m afraid I don’t agree. Tenet didn’t get a fraction of the takings it could have under ‘normal’ circumstances. People such as myself are still not comfortable going to the cinema, regardless of the film. The question is, what hap", Neutral

5/10/2020 6:47,"Christopher Nolan: the nature of time and it’s non-linear possibilities   Interviewer, 10 minutes later: what is the main idea you’re trying  communicate in Tenet ?", Neutral

5/10/2020 6:45,Tenet looks like a must watch, Positive

5/10/2020 6:41,"‘Tenet’ tops $300 million globally, but domestic box office is in crisis mode - https://t.co/W6yUQt4SQp", Neutral

5/10/2020 6:40,@jamie86 Good luck. If you're really struggling to understand.. just find someone else looking confused and say Tenet. It'll all make sense., Neutral

5/10/2020 6:40,2. The premium on a human life is the same across the continent and thus the dignity of it existence must be a fundamental tenet of our Governance model. We tout Ubuntu so much yet our Gvts lack Ubuntu., Neutral

5/10/2020 6:39,"'Tenet' Tops $300 Million Globally, Domestic Box Office in Crisis - Variety #BoxOffice #Tenet #Filmmaking  https://t.co/lgaV2tBuTy", Neutral

5/10/2020 6:38,The Protagonist in Tenet had better PPE than those Secret Service agents in that car. #vote, Neutral

5/10/2020 6:37,"@LeeHurstComic I watched Tenet on the big screen in Wimbledon on Saturday. No exaggeration to say there were more staff than punters, and the public are begging for this.", Neutral

5/10/2020 6:37,"@THR I know who enrolled everybody to just kill me and why,  but did it also have something to do with preventing me from seeing TENET?", Neutral

5/10/2020 6:34,"Been very lucky where I am, saw Tenet couple weekends ago. But during trailers I was trying to remember the previous cinema release I had seen and am still coming up blank. https://t.co/mdKvu0tR1f", Neutral

5/10/2020 6:34,@GGDMARK HAHAHAH GG 😭😭✊ but tenet je gila. YAAAA BUT I SAW U WERE FOLLOWING ME AT THE BEGINNING, Neutral

5/10/2020 6:34,I've made a terrible life decision. To see Tenet. We're about 1.5h in. I understand about five per cent of this. Many questions. Mostly: why?, Negative

5/10/2020 6:31,"@NinaWarhurst @BBCBreakfast We went to see Tenet @Everymancinema and I’d say it’s probably the most socially distanced/safe environment I’ve been to this all this started. Lots of space, staff enforcing seating plan etc.", Neutral

5/10/2020 6:31,Interstellar sounds nice but tenet.......... https://t.co/IrhCeBGtSH, Neutral

5/10/2020 6:29,Sorry to all my morons out there if you didn't like TENET you're just dumb and that's a you problem, Positive

5/10/2020 6:29,"when tenet wins all the awards, you will see https://t.co/Wtqncaghd2", Neutral

5/10/2020 6:29,"‘Tenet’ Tops $300 Million Globally, but Domestic Box Office Is in Crisis Mode https://t.co/C3gT97HD1j via @variety", Neutral

5/10/2020 6:28,"@JamesGunn Closest  for me was to see Tenet..   9 people including us sitting far away up front. That’s a remarkable film and I think masked up and very distant we were perfectly safe, but I still am not in a hurry to repeat the affair", Positive

5/10/2020 6:25,#TENET Amidst Pandemic Has Earned A Good $300 Million Worldwide !!  Christopher Nolan's One Of His Weaker Film Still Makes An Impression Worldwide !!, Neutral

5/10/2020 6:25,Booked to see Tenet at the local one screen cinema. Not particularly my kind of film but if we don’t support businesses they’re not going to be here when we get through this https://t.co/0A4irDqciw, Negative

5/10/2020 6:21,'TELL IT LIKE IT IS' Talk Show: Why ‘Tenet’ Was the Wrong Movie at the Wrong Time ... https://t.co/HTZEn3KSWU https://t.co/2B8401JbKc, Neutral

5/10/2020 6:20,"@BBCNews I went to @Everymancinema in Chelsea to see Tenet.  I felt more than safe and the experience was brilliant!  If you’re going to interview people about whether they feel safe going to the cinema, maybe find people who have actually been!", Neutral

5/10/2020 6:19,@mgsiegler Ugh. I try not to think about it. I've seen almost every film Christopher Nolan has made in the movie theater when it came out. Tenet will be the first that I haven't done so in over a decade., Neutral

5/10/2020 6:18,gonna watch a 20 minute youtube video explaining tenet bc my head is spinning, Negative

5/10/2020 6:17,‘Tenet’ tops $300m globally https://t.co/pGygN1ubAZ, Neutral

5/10/2020 6:16,@giauquebox Did you see this one? https://t.co/dK47oMz31d, Neutral

5/10/2020 6:16,#TENET was so confusing but so good! https://t.co/9ds0yj4z2I, Positive

5/10/2020 6:15,"The Portland Building reconstruction was designed to put people first, which was a core tenet of the #Postmodernism movement. This reconstruction project could be a blueprint for a new type of preservation thinking. https://t.co/aOCxbd0tT1 https://t.co/QKXAyPfL2m", Neutral

5/10/2020 6:14,"@i_am_shubho @Variety WB tried not to, I belive it was Nolan who insisted. I think WB wanted to push it until it was viable to release financially and in light of COVID. Dont blame WB for this they were trying to be sensible.  https://t.co/BjbaqqEqjM", Neutral

5/10/2020 6:13,"Tenet, but I'm lucky because theatres are open here with social distancing and cleaning, and cases are very very low. https://t.co/e7fAq4CFEG", Neutral

5/10/2020 6:13,"‘Tenet’ Tops $300 Million Globally, but Domestic Box Office Is in Crisis Mode #filmmaking https://t.co/5u219Chydy", Neutral

5/10/2020 6:12,#TENET is worth every watch!!! 🤯 WOW!, Positive

5/10/2020 6:11,Finally watching Tenet. Wardrobe is bomb 🖤✨, Positive

5/10/2020 6:07,Emma.   March 8th.   I’ve seen New Mutants and Tenet at a drive-in though. Not the same. https://t.co/3ezHOEEXtW, Neutral

5/10/2020 6:06,"@JentoInfinity Watched Tenet recently, great film and also no one in the theater as I checked the seating chart beforehand.  Might be worth going to see a movie in the theater now, if there is not too many people.", Neutral

5/10/2020 6:04,"‘Tenet’ tops USD 300 million globally, but domestic box office is in crisis mode https://t.co/W2AXBce6MP", Neutral

5/10/2020 6:03,@Variety @OwenGleiberman I agree the intricate plot requires multiple viewings and maybe even watching a few YouTube #Tenet plot tutorials. I would rather be challenged intellectually then see the 50 % of films that frankly are just not something I am int, Neutral

5/10/2020 6:02,"So Tenet was pretty good, say for my theatre playing it a bit too loudly", Positive

5/10/2020 6:02,Try to release #TenetMovie in INDIA this October itself #TENET  @INOXMovies @_PVRCinemas, Neutral

5/10/2020 6:01,Tenet isn’t like any other movie., Positive

5/10/2020 6:00,"'Tenet' tops USD 300 million globally, but domestic box office is in crisis mode https://t.co/GHj2sJH5qB", Neutral

5/10/2020 6:00,"Well, TENET was fuckin cool.", Positive

5/10/2020 6:00,"https://t.co/Ynyr5DXGXs 'Tenet' tops $300 million globally, but domestic box office is in crisis mode - Reuters India #epitwitter", Neutral

5/10/2020 6:00,"@NinaWarhurst @BBCBreakfast I’ve been to see Bill &amp;Ted and Tenet. The screens were virtually empty and Vue in Sheffield was only charging £4.99 for their premium seats. Other than having to wear a mask for the duration, I found the experience more ", Neutral

5/10/2020 6:00,"“By the last act of #Tenet... you can see that the effects are cool, and the idea is cool, but how the logistics of it all fit together remains barely coherent, which kind of limits the fun,” writes @OwenGleiberman https://t.co/EqfxMh8mXH https://t.co/n4aISgSRNh", Neutral

5/10/2020 5:58,"Completely unsurprised that Tenet did not in fact save the cinemas, ... theatres need to get innovative about what they’re showing. If we can’t have the latest Bond, maybe cinema marathons.", Neutral

5/10/2020 5:57,"https://t.co/jWCL58RKnS — Sad/unfortunate, but not all that surprising, considering we still have the #CoronavirusPandemic raging on in the US &amp; around the world. &amp; as the lackluster performance of “Tenet” has proven, people just aren’t willing yet to go back to the cinema.", Negative

5/10/2020 5:56,TENET is fucking amazing, Positive

5/10/2020 5:52,Who got the link for tenet???, Neutral

5/10/2020 5:50,Who is the best character in Tenet and why is it Neil, Neutral

5/10/2020 5:48,@ludwiggoransson I watched and listened to Tenet yesterday. The score blew me away. You have absolutely inspired me with your journey as a producer and composer. Thanks for what you’ve accomplished! I REALLY look forward to where you are headed and list, Positive

5/10/2020 5:48,"""Tenet' has struggled to attract stateside audiences with the kind of fervour that typically greets Nolan films such as 'Inception' and 'Dunkirk'  https://t.co/hwvhCoq15X", Neutral

5/10/2020 5:48,"‘Tenet’ tops $300 million globally, but domestic box office is in crisis mode https://t.co/tnv8b5Or9q", Neutral

5/10/2020 5:48,"‘Tenet’ tops $300 million globally, but domestic box office is in crisis mode https://t.co/Dd9chcygHl", Neutral

5/10/2020 5:46,Can someone explain Tenet? Am I the only one who didn't get it?, Negative

5/10/2020 5:46,the way tenet has been released but somehow we continuously share *that* pic of robert pattinson instead, Neutral

5/10/2020 5:44,"Such sad news, especially for staff - some of them are still there from my days in industry (95-08). But it’s not cinemas fault that they are closing - blame lies squarely at the studios door (@WarnerBrosUK @wbpictures exempt- thank you for Tenet!) release films - folk will go! https://t.co/DcHBsjTwbB", Neutral

5/10/2020 5:43,@JentoInfinity Tenet. Private auditorium rental. Was fairly disappointed in the movie and I’m a massive Nolan fan., Neutral

5/10/2020 5:43,Tenet was amazing! I really wish the lead character wasn’t also the token black guy. But yes!!! SOOO GOOOD! RPatz was also pretty great!, Positive

5/10/2020 5:39,"‘Tenet’ tops $300 million globally, but domestic box office is in crisis https://t.co/UfdpmZHwHE", Neutral

5/10/2020 5:39,Tenet just brain fucked me, Negative

5/10/2020 5:39,@RegalMovies Return to our Regal in Carlsbad CA. So Happy to see a movie in the theater! And Tenet was soooo good #bringbackthemovies #regalmovies #ineedanescape https://t.co/NFQ55dkVVn, Neutral

